account_id,reporting_month,product_type,state,risk_band,status,days_past_due,ead,original_pd,stressed_pd,pd_uplift,lifetime_pd,lgd,ifrs9_stage,stage_trigger,ecl_provision,coverage_ratio
AUS-001408,2026-08-31,personal_loan,NSW,B,CURRENT,0,10444.16,0.036818,0.052143,1.416236623390733,0.1213920016533202,0.62,Stage 1,performing,337.6456976256,0.03232866
AUS-000996,2026-08-31,personal_loan,QLD,B,CURRENT,0,5853.48,0.065013,0.092075,1.4162552104963624,0.15552371944279908,0.62,Stage 1,performing,334.15468602,0.0570865
AUS-002785,2026-08-31,personal_loan,QLD,B,CURRENT,0,12064.27,0.031261,0.044273,1.4162374844054895,0.06918807708151653,0.62,Stage 1,performing,331.15528394020004,0.027449260000000003
AUS-000010,2026-08-31,auto_loan,QLD,B,CURRENT,0,18194.5,0.033667,0.047681,1.4162533044227283,0.11856966359615884,0.38,Stage 1,performing,329.66214271,0.01811878
AUS-000243,2026-08-31,personal_loan,QLD,B,CURRENT,0,7652.66,0.048771,0.069072,1.4162514609091466,0.13337305881600003,0.62,Stage 1,performing,327.7224095424,0.04282464
AUS-002017,2026-08-31,personal_loan,VIC,B,CURRENT,0,8044.56,0.046358,0.065655,1.416260408128047,0.17503171419554509,0.62,Stage 1,performing,327.46266381600003,0.0407061
AUS-002168,2026-08-31,personal_loan,VIC,C,CURRENT,0,4355.01,0.085372,0.120908,1.416248887222977,0.12090800000000002,0.62,Stage 1,performing,326.4644404296,0.07496296
AUS-002429,2026-08-31,auto_loan,VIC,C,CURRENT,0,5891.71,0.102671,0.145408,1.4162519114452963,0.17832792262190078,0.38,Stage 1,performing,325.54667171840003,0.055255040000000005
AUS-002476,2026-08-31,personal_loan,QLD,B,CURRENT,0,10051.22,0.036397,0.051547,1.4162430969585407,0.10439547257247961,0.62,Stage 1,performing,321.2283471508,0.031959140000000004
AUS-002322,2026-08-31,personal_loan,WA,B,CURRENT,0,6175.9,0.058481,0.082824,1.4162548520032148,0.1527056567088516,0.62,Stage 1,performing,317.1378997919999,0.051350879999999995
AUS-000002,2026-08-31,personal_loan,NSW,B,CURRENT,0,10235.22,0.035227,0.04989,1.4162432225281743,0.07783495150210917,0.62,Stage 1,performing,316.593777996,0.0309318
AUS-000717,2026-08-31,auto_loan,NSW,C,CURRENT,0,7522.66,0.077851,0.110256,1.4162438504322359,0.26050582221843877,0.38,Stage 1,performing,315.1789923648,0.04189728
AUS-000834,2026-08-31,auto_loan,QLD,B,CURRENT,0,16322.8,0.035578,0.050387,1.416240373264377,0.07462028102854479,0.38,Stage 1,performing,312.533630968,0.01914706
AUS-000754,2026-08-31,auto_loan,ACT,B,CURRENT,0,14158.17,0.040911,0.05794,1.4162450196768595,0.1080977744178433,0.38,Stage 1,performing,311.723260524,0.0220172
AUS-001896,2026-08-31,personal_loan,SA,B,CURRENT,0,6725.28,0.052321,0.0741,1.4162573345310678,0.07410000000000005,0.62,Stage 1,performing,308.97281375999995,0.045942
AUS-000445,2026-08-31,personal_loan,WA,C,CURRENT,0,3544.85,0.098814,0.139945,1.416246685692311,0.13994499999999999,0.62,Stage 1,performing,307.572100615,0.0867659
AUS-000988,2026-08-31,personal_loan,NSW,A,CURRENT,0,13198.63,0.026197,0.037102,1.416269038439516,0.06402230755330374,0.62,Stage 1,performing,303.6112535612,0.02300324
AUS-002637,2026-08-31,auto_loan,WA,C,CURRENT,0,7181.89,0.078528,0.111215,1.416246434392828,0.15382144447572166,0.38,Stage 1,performing,303.518880613,0.0422617
AUS-001512,2026-08-31,personal_loan,VIC,C,CURRENT,0,3332.25,0.103669,0.146821,1.4162478658036637,0.2623897076435635,0.62,Stage 1,performing,303.331451895,0.09102902
AUS-001523,2026-08-31,credit_card,VIC,B,CURRENT,0,5859.08,0.058648,0.08306,1.41624607829764,0.15922103640000007,0.62,Stage 1,performing,301.726214576,0.05149720000000001
AUS-002506,2026-08-31,personal_loan,NSW,B,CURRENT,0,6768.72,0.050742,0.071863,1.4162429545544124,0.0946508154122988,0.62,Stage 1,performing,301.58072572320003,0.04455506
AUS-000072,2026-08-31,personal_loan,QLD,B,CURRENT,0,6744.51,0.050867,0.07204,1.416242357520593,0.07203999999999999,0.62,Stage 1,performing,301.24219024800004,0.044664800000000004
AUS-002424,2026-08-31,personal_loan,NSW,B,CURRENT,0,6911.01,0.049621,0.070276,1.416255214526108,0.11972255639954554,0.62,Stage 1,performing,301.12044603120006,0.043571120000000005
AUS-001030,2026-08-31,personal_loan,NT,B,CURRENT,0,9054.41,0.037799,0.053533,1.4162543982645044,0.12047920697366621,0.62,Stage 1,performing,300.52003292859996,0.03319046
AUS-001196,2026-08-31,personal_loan,QLD,B,CURRENT,0,9224.06,0.036664,0.051925,1.4162393628627536,0.07275645746254922,0.62,Stage 1,performing,296.95477560999996,0.0321935
AUS-000546,2026-08-31,personal_loan,QLD,A,CURRENT,0,21696.01,0.015574,0.022057,1.4162707075895724,0.03469821601957501,0.62,Stage 1,performing,296.70031339339994,0.013675339999999998
AUS-001634,2026-08-31,auto_loan,WA,C,CURRENT,0,7728.03,0.071173,0.100799,1.4162533545024096,0.1769919202058644,0.38,Stage 1,performing,296.01152446860004,0.038303620000000003
AUS-001329,2026-08-31,personal_loan,QLD,C,CURRENT,0,4396.02,0.076388,0.108185,1.4162564800754045,0.10818499999999998,0.62,Stage 1,performing,294.86172269400004,0.0670747
AUS-000816,2026-08-31,credit_card,QLD,D,CURRENT,0,1649.01,0.202903,0.287361,1.4162481579868211,0.6060951199030573,0.62,Stage 1,performing,293.7939208182,0.17816382
AUS-000314,2026-08-31,personal_loan,ACT,C,CURRENT,0,3089.65,0.107966,0.152907,1.416251412481707,0.16454059822122757,0.62,Stage 1,performing,292.906049781,0.09480233999999998
AUS-000309,2026-08-31,personal_loan,VIC,B,CURRENT,0,8529.41,0.039092,0.055364,1.4162488488693337,0.12027869846505612,0.62,Stage 1,performing,292.77779824879997,0.03432568
AUS-000033,2026-08-31,personal_loan,WA,B,CURRENT,0,7455.42,0.044487,0.063005,1.416256434464001,0.06300499999999998,0.62,Stage 1,performing,291.231817002,0.0390631
AUS-000522,2026-08-31,personal_loan,WA,B,CURRENT,0,10822.53,0.03061,0.043351,1.416236524011761,0.06776590049725173,0.62,Stage 1,performing,290.88384877860005,0.026877620000000005
AUS-002710,2026-08-31,auto_loan,NSW,B,CURRENT,0,9911.75,0.054262,0.076849,1.4162581548781836,0.1363587747503,0.38,Stage 1,performing,289.449068785,0.029202620000000002
AUS-000303,2026-08-31,auto_loan,QLD,B,CURRENT,0,14642.68,0.036701,0.051978,1.416255687855917,0.1441709064841845,0.38,Stage 1,performing,289.21694399520004,0.01975164
AUS-001331,2026-08-31,auto_loan,NSW,B,CURRENT,0,12857.64,0.041659,0.059,1.4162605919489184,0.15399785451181247,0.38,Stage 1,performing,288.2682888,0.02242
AUS-002138,2026-08-31,auto_loan,NT,A,CURRENT,0,29786.58,0.01795,0.025422,1.4162674094707521,0.07235510256901412,0.38,Stage 1,performing,287.7490859688,0.00966036
AUS-001573,2026-08-31,auto_loan,QLD,C,CURRENT,0,3934.32,0.135534,0.19195,1.4162497970988832,0.19195000000000007,0.38,Stage 1,performing,286.97323512,0.072941
AUS-002900,2026-08-31,personal_loan,WA,B,CURRENT,0,7720.36,0.042116,0.059647,1.4162551049482381,0.0927841806793821,0.62,Stage 1,performing,285.5077140104,0.036981139999999996
AUS-002806,2026-08-31,personal_loan,QLD,B,CURRENT,0,6016.59,0.054032,0.076523,1.4162533313591945,0.07652300000000001,0.62,Stage 1,performing,285.4526602734,0.04744426
AUS-000491,2026-08-31,auto_loan,NSW,B,CURRENT,0,7643.28,0.069349,0.098216,1.4162569034881543,0.09821599999999997,0.38,Stage 1,performing,285.2631076224,0.03732208
AUS-002590,2026-08-31,personal_loan,VIC,B,CURRENT,0,7587.74,0.042622,0.060363,1.4162404392097978,0.10787262151813604,0.62,Stage 1,performing,283.9716247644,0.03742506
AUS-001461,2026-08-31,auto_loan,SA,B,CURRENT,0,10900.17,0.04837,0.068504,1.4162497415753565,0.11678438220437082,0.38,Stage 1,performing,283.7479933584,0.02603152
AUS-001462,2026-08-31,auto_loan,NSW,B,CURRENT,0,8137.17,0.063896,0.090493,1.4162545386252663,0.17279701695100014,0.38,Stage 1,performing,279.81563142780004,0.03438734
AUS-002780,2026-08-31,personal_loan,VIC,A,CURRENT,0,12618.98,0.02511,0.035562,1.4162485065710873,0.047132710898404095,0.62,Stage 1,performing,278.2288233912,0.022048440000000002
AUS-001397,2026-08-31,auto_loan,QLD,B,CURRENT,0,14901.68,0.034494,0.048852,1.4162463037049924,0.06459978500788466,0.38,Stage 1,performing,276.6312111168,0.01856376
AUS-002787,2026-08-31,auto_loan,TAS,B,CURRENT,0,11074.87,0.046228,0.06547,1.4162412390758847,0.12665367910000003,0.38,Stage 1,performing,275.52726078200004,0.0248786
AUS-002393,2026-08-31,personal_loan,QLD,B,CURRENT,0,9471.28,0.032977,0.046704,1.4162598174485248,0.08759730250901288,0.62,Stage 1,performing,274.2549298944,0.028956479999999996
AUS-002914,2026-08-31,auto_loan,WA,B,CURRENT,0,12229.39,0.041391,0.05862,1.4162499094005945,0.10933130658656831,0.38,Stage 1,performing,272.416999884,0.022275600000000003
AUS-002002,2026-08-31,personal_loan,VIC,B,CURRENT,0,5884.42,0.05266,0.07458,1.4162552221800226,0.1491114706329889,0.62,Stage 1,performing,272.093227032,0.0462396
AUS-002692,2026-08-31,personal_loan,NSW,B,CURRENT,0,7153.86,0.043163,0.06113,1.4162592961564302,0.09027905629522692,0.62,Stage 1,performing,271.135586316,0.0379006
AUS-000789,2026-08-31,auto_loan,NSW,B,CURRENT,0,14621.46,0.034408,0.04873,1.4162404092071612,0.07989017564700118,0.38,Stage 1,performing,270.751423404,0.0185174
AUS-002021,2026-08-31,auto_loan,TAS,B,CURRENT,0,13960.38,0.035801,0.050703,1.4162453562749644,0.09098608351581827,0.38,Stage 1,performing,268.97659591319996,0.01926714
AUS-002421,2026-08-31,personal_loan,VIC,B,CURRENT,0,6360.97,0.047837,0.067749,1.4162468382214606,0.08929621019769118,0.62,Stage 1,performing,267.1886010486,0.042004379999999994
AUS-001058,2026-08-31,personal_loan,VIC,C,CURRENT,0,3942.95,0.077165,0.109285,1.4162508909479685,0.10928499999999997,0.62,Stage 1,performing,267.16128026499996,0.06775669999999999
AUS-000382,2026-08-31,credit_card,VIC,C,CURRENT,0,3702.18,0.081957,0.116072,1.4162548653562232,0.26541470909146925,0.62,Stage 1,performing,266.4260509152,0.07196464
AUS-002598,2026-08-31,personal_loan,NSW,B,CURRENT,0,5481.49,0.055117,0.078059,1.416241812870802,0.1266830651789106,0.62,Stage 1,performing,265.2853693042,0.04839658
AUS-001063,2026-08-31,personal_loan,QLD,B,CURRENT,0,8559.22,0.035258,0.049934,1.4162459583640592,0.06601829694498196,0.62,Stage 1,performing,264.9855767176,0.030959080000000003
AUS-002542,2026-08-31,personal_loan,WA,C,CURRENT,0,3097.44,0.097397,0.137939,1.416255120794275,0.13793900000000003,0.62,Stage 1,performing,264.8998212192,0.08552218
AUS-000860,2026-08-31,auto_loan,SA,B,CURRENT,0,11704.43,0.04185,0.05927,1.4162485065710873,0.10596918331787697,0.38,Stage 1,performing,263.614195118,0.0225226
AUS-001033,2026-08-31,auto_loan,NSW,B,CURRENT,0,15850.63,0.030819,0.043647,1.4162367370777766,0.1088918546829094,0.38,Stage 1,performing,262.8963300918,0.01658586
AUS-002402,2026-08-31,auto_loan,QLD,C,CURRENT,0,5893.53,0.082864,0.117356,1.4162483104846497,0.11735600000000002,0.38,Stage 1,performing,262.8236205384,0.04459528
AUS-001038,2026-08-31,personal_loan,QLD,C,CURRENT,0,3744.24,0.079704,0.112881,1.4162526347485698,0.11288100000000001,0.62,Stage 1,performing,262.0452043728,0.06998622
AUS-002567,2026-08-31,personal_loan,VIC,B,CURRENT,0,7638.31,0.038932,0.055137,1.4162385698140347,0.14844692590577258,0.62,Stage 1,performing,261.1151690514,0.03418494
AUS-001361,2026-08-31,auto_loan,NSW,C,CURRENT,0,4506.3,0.106765,0.151206,1.4162506439376201,0.15120599999999995,0.38,Stage 1,performing,258.924247164,0.05745828
AUS-000395,2026-08-31,personal_loan,QLD,B,CURRENT,0,7119.76,0.041291,0.058478,1.416240827298927,0.12239445857440956,0.62,Stage 1,performing,258.1365816736,0.03625636
AUS-002939,2026-08-31,personal_loan,NSW,D,CURRENT,0,1856.24,0.157856,0.223564,1.4162527873504969,0.22356399999999998,0.62,Stage 1,performing,257.2928324032,0.13860968
AUS-000099,2026-08-31,personal_loan,NSW,A,CURRENT,0,17595.82,0.016614,0.02353,1.4162754303599374,0.03317000512275625,0.62,Stage 1,performing,256.69837965199997,0.014588599999999998
AUS-002109,2026-08-31,personal_loan,NSW,B,CURRENT,0,4632.08,0.062503,0.08852,1.4162520199030446,0.08852000000000004,0.62,Stage 1,performing,254.219667392,0.0548824
AUS-002245,2026-08-31,personal_loan,QLD,B,CURRENT,0,7448.4,0.038779,0.054921,1.4162562211506227,0.08555446074484663,0.62,Stage 1,performing,253.625617368,0.03405102
AUS-001625,2026-08-31,personal_loan,VIC,B,CURRENT,0,6042.7,0.04768,0.067527,1.4162541946308727,0.18920922889189218,0.62,Stage 1,performing,252.988149798,0.04186674
AUS-002879,2026-08-31,auto_loan,SA,A,CURRENT,0,29893.03,0.015646,0.022159,1.4162725297200562,0.058004891351925325,0.38,Stage 1,performing,251.71186767260002,0.008420420000000001
AUS-002190,2026-08-31,credit_card,WA,D,CURRENT,0,1824.24,0.157,0.222351,1.416248407643312,0.46671539730559297,0.62,Stage 1,performing,251.48538470879998,0.13785762
AUS-001031,2026-08-31,auto_loan,VIC,B,CURRENT,0,14712.34,0.031674,0.044858,1.4162404495800973,0.08069865695294687,0.38,Stage 1,performing,250.78713613360003,0.017046040000000002
AUS-001261,2026-08-31,personal_loan,QLD,B,CURRENT,0,8993.19,0.031721,0.044925,1.4162542164496705,0.11196486427383989,0.62,Stage 1,performing,250.491817665,0.0278535
AUS-002030,2026-08-31,auto_loan,NSW,A,CURRENT,0,25701.35,0.018094,0.025626,1.4162705869348955,0.04441361819793277,0.38,Stage 1,performing,250.27666213799995,0.009737879999999999
AUS-001776,2026-08-31,auto_loan,QLD,C,CURRENT,0,4756.29,0.097632,0.138271,1.416246722386103,0.13827100000000003,0.38,Stage 1,performing,249.9096503442,0.05254298
AUS-001967,2026-08-31,auto_loan,VIC,A,CURRENT,0,17048.21,0.027209,0.038535,1.4162593259583225,0.038534999999999986,0.38,Stage 1,performing,249.642053493,0.0146433
AUS-002863,2026-08-31,personal_loan,QLD,B,CURRENT,0,5980.46,0.047492,0.067261,1.4162595805609366,0.06726100000000002,0.62,Stage 1,performing,249.3960664372,0.04170182
AUS-000780,2026-08-31,credit_card,VIC,D,CURRENT,0,1859.3,0.152695,0.216254,1.416248076230394,0.4336618900173438,0.62,Stage 1,performing,249.290258564,0.13407748
AUS-002562,2026-08-31,auto_loan,VIC,B,CURRENT,0,11684.28,0.039228,0.055557,1.4162587947384522,0.13315912838691413,0.38,Stage 1,performing,246.67454670480004,0.02111166
AUS-002497,2026-08-31,auto_loan,NSW,C,CURRENT,0,5581.52,0.081822,0.11588,1.4162450196768595,0.11587999999999998,0.38,Stage 1,performing,245.77888428800003,0.0440344
AUS-002684,2026-08-31,auto_loan,NSW,B,CURRENT,0,14789.4,0.030795,0.043613,1.4162364020133138,0.11868996501173146,0.38,Stage 1,performing,245.10383883600002,0.01657294
AUS-002413,2026-08-31,personal_loan,NSW,B,CURRENT,0,5025.93,0.055539,0.078657,1.4162480419164913,0.12165097690720561,0.62,Stage 1,performing,245.1012371262,0.04876734
AUS-002061,2026-08-31,credit_card,WA,C,CURRENT,0,2077.39,0.133773,0.189456,1.416249915902312,0.467487525514531,0.62,Stage 1,performing,244.0158799008,0.11746272
AUS-001555,2026-08-31,personal_loan,NSW,B,CURRENT,0,5433.19,0.050931,0.072131,1.4162494355107893,0.07213099999999995,0.62,Stage 1,performing,242.97888529179997,0.04472122
AUS-001085,2026-08-31,credit_card,QLD,B,CURRENT,0,3967.68,0.069684,0.09869,1.4162505022673786,0.2550218466959163,0.62,Stage 1,performing,242.773610304,0.0611878
AUS-001551,2026-08-31,personal_loan,NSW,B,CURRENT,0,4259.9,0.064802,0.091776,1.4162525847967655,0.15503697573411868,0.62,Stage 1,performing,242.39308108799997,0.05690112
AUS-000879,2026-08-31,auto_loan,NSW,B,CURRENT,0,12655.33,0.035585,0.050397,1.4162427989321342,0.13255746400535573,0.38,Stage 1,performing,242.3604530838,0.01915086
AUS-002142,2026-08-31,personal_loan,QLD,B,CURRENT,0,7203.84,0.038174,0.054064,1.4162518991984074,0.11755235910513362,0.62,Stage 1,performing,241.47041157120003,0.03351968
AUS-001100,2026-08-31,personal_loan,QLD,B,CURRENT,0,8874.17,0.030986,0.043884,1.4162525011295424,0.10277661873621124,0.62,Stage 1,performing,241.4491272936,0.02720808
AUS-001736,2026-08-31,auto_loan,NSW,C,CURRENT,0,3351.0,0.133588,0.189194,1.4162499625714884,0.18919399999999997,0.38,Stage 1,performing,240.91585572000002,0.07189372000000001
AUS-002043,2026-08-31,auto_loan,WA,B,CURRENT,0,7623.42,0.058523,0.082883,1.4162466038993216,0.12171166312022541,0.38,Stage 1,performing,240.10372954680003,0.03149554
AUS-000346,2026-08-31,auto_loan,NSW,C,CURRENT,0,5120.7,0.086561,0.122592,1.4162498122711153,0.12259200000000003,0.38,Stage 1,performing,238.547604672,0.04658496
AUS-002964,2026-08-31,auto_loan,SA,B,CURRENT,0,9916.18,0.044698,0.063304,1.4162602353572866,0.06330400000000003,0.38,Stage 1,performing,238.5388663136,0.02405552
AUS-002159,2026-08-31,personal_loan,SA,B,CURRENT,0,5338.13,0.05087,0.072045,1.4162571260074701,0.1653135166240267,0.62,Stage 1,performing,238.44305702699998,0.044667899999999996
AUS-000950,2026-08-31,personal_loan,NSW,B,CURRENT,0,3913.16,0.06931,0.09816,1.4162458519694128,0.1581866218095166,0.62,Stage 1,performing,238.15178707199996,0.060859199999999995
AUS-001456,2026-08-31,personal_loan,WA,B,CURRENT,0,6397.35,0.042344,0.05997,1.416257320989987,0.125404886277242,0.62,Stage 1,performing,237.86242929000002,0.0371814
AUS-002681,2026-08-31,credit_card,QLD,C,CURRENT,0,3215.08,0.084117,0.119131,1.4162535516007466,0.20749119092463997,0.62,Stage 1,performing,237.4697311976,0.07386122
AUS-002166,2026-08-31,personal_loan,QLD,A,CURRENT,0,16093.92,0.016759,0.023735,1.416253953099827,0.05071476479381942,0.62,Stage 1,performing,236.833298544,0.0147157
AUS-002121,2026-08-31,personal_loan,VIC,B,CURRENT,0,4343.82,0.061958,0.087748,1.4162497175505988,0.08774800000000005,0.62,Stage 1,performing,236.3201407632,0.05440376
AUS-000734,2026-08-31,personal_loan,NSW,B,CURRENT,0,4127.72,0.065171,0.092298,1.4162434211535806,0.20224840319392712,0.62,Stage 1,performing,236.2077863472,0.05722476
AUS-002541,2026-08-31,auto_loan,NSW,A,CURRENT,0,15294.85,0.028666,0.040598,1.4162422381915858,0.04059800000000002,0.38,Stage 1,performing,235.95732171400005,0.015427240000000002
AUS-001876,2026-08-31,auto_loan,VIC,B,CURRENT,0,10461.58,0.041899,0.059339,1.4162390510513378,0.08767472291620426,0.38,Stage 1,performing,235.8962843356,0.02254882
AUS-000965,2026-08-31,credit_card,NT,B,CURRENT,0,4718.29,0.056836,0.080494,1.4162502639172356,0.17206207462868184,0.62,Stage 1,performing,235.47230186119998,0.04990628
AUS-001383,2026-08-31,auto_loan,QLD,B,CURRENT,0,11713.95,0.037276,0.052792,1.4162463783667776,0.09054885213915576,0.38,Stage 1,performing,234.99308239200002,0.02006096
AUS-002566,2026-08-31,personal_loan,NSW,B,CURRENT,0,7863.49,0.034001,0.048154,1.4162524631628481,0.059825730181576,0.62,Stage 1,performing,234.7682684252,0.02985548
AUS-000470,2026-08-31,auto_loan,QLD,B,CURRENT,0,11742.6,0.037095,0.052536,1.4162555600485238,0.10633998247060628,0.38,Stage 1,performing,234.42550876800001,0.01996368
AUS-000187,2026-08-31,personal_loan,QLD,B,CURRENT,0,5214.27,0.051144,0.072433,1.4162560613170654,0.20193940412780664,0.62,Stage 1,performing,234.1648357242,0.04490846
AUS-002028,2026-08-31,personal_loan,NSW,C,CURRENT,0,1818.18,0.146613,0.207641,1.4162523105045255,0.48285501225798133,0.62,Stage 1,performing,234.0678022956,0.12873742
AUS-002140,2026-08-31,credit_card,QLD,C,CURRENT,0,3473.51,0.07669,0.108612,1.4162472291041859,0.16643576305400087,0.62,Stage 1,performing,233.90421823440002,0.06733944
AUS-002625,2026-08-31,auto_loan,NSW,B,CURRENT,0,12235.61,0.035424,0.050169,1.4162432249322494,0.05016900000000002,0.38,Stage 1,performing,233.2623608742,0.01906422
AUS-001805,2026-08-31,auto_loan,VIC,B,CURRENT,0,7986.63,0.054211,0.076776,1.4162439357326002,0.1069994941364405,0.38,Stage 1,performing,233.00897185440002,0.02917488
AUS-002278,2026-08-31,personal_loan,WA,B,CURRENT,0,7936.54,0.033247,0.047086,1.4162480825337627,0.09195490860399991,0.62,Stage 1,performing,231.6939519128,0.029193320000000002
AUS-002515,2026-08-31,personal_loan,NSW,C,CURRENT,0,3140.77,0.083699,0.118539,1.4162534797309407,0.19812729973165966,0.62,Stage 1,performing,230.8283157186,0.07349418
AUS-002832,2026-08-31,auto_loan,QLD,A,CURRENT,0,22525.34,0.01894,0.026824,1.4162618796198523,0.06359758322693365,0.38,Stage 1,performing,229.6034936608,0.01019312
AUS-000574,2026-08-31,auto_loan,QLD,B,CURRENT,0,11433.96,0.037135,0.052592,1.4162380503568062,0.13026414752248783,0.38,Stage 1,performing,228.50723324159998,0.01998496
AUS-000045,2026-08-31,credit_card,VIC,D,CURRENT,0,1462.14,0.177232,0.251005,1.4162510156179469,0.41132171320185784,0.62,Stage 1,performing,227.542759434,0.1556231
AUS-000227,2026-08-31,personal_loan,SA,A,CURRENT,0,10064.82,0.025715,0.036419,1.4162551040248883,0.05412806015991145,0.62,Stage 1,performing,227.2614213396,0.02257978
AUS-002032,2026-08-31,auto_loan,VIC,A,CURRENT,0,17228.0,0.024499,0.034697,1.4162618882403364,0.051591399058468435,0.38,Stage 1,performing,227.14876808,0.01318486
